Papers' ID,Sample_ID_IN_VCF,Accession ID,Species,Subpopulation,Subpopulation,Country,data source 
C127,SRR1239727,SRR1239727,O. sativa,IndI,Indica,China,533
C125,SRR1239725,SRR1239725,O. sativa,IndI,Indica,China,533
C124,SRR1239724,SRR1239724,O. sativa,Ind_Int,Indica,China,533
C122,SRR1239722,SRR1239722,O. sativa,IndI,Indica,China,533
C121,SRR1239721,SRR1239721,O. sativa,Ind_Int,Indica,China,533
C118,SRR1239718,SRR1239718,O. sativa,IndII,Indica,China,533
C117,SRR1239717,SRR1239717,O. sativa,Ind_Int,Indica,China,533
C115,SRR1239715,SRR1239715,O. sativa,IndII,Indica,China,533
C114,SRR1239714,SRR1239714,O. sativa,Ind_Int,Indica,China,533
C113,SRR1239713,SRR1239713,O. sativa,Ind_Int,Indica,China,533
C112,SRR1239712,SRR1239712,O. sativa,IndI,Indica,China,533
C110,SRR1239710,SRR1239710,O. sativa,IndI,Indica,China,533
C109,SRR1239709,SRR1239709,O. sativa,IndI,Indica,China,533
C108,SRR1239708,SRR1239708,O. sativa,IndI,Indica,China,533
C107,SRR1239707,SRR1239707,O. sativa,Ind_Int,Indica,China,533
C105,SRR1239705,SRR1239705,O. sativa,Ind_Int,Indica,China,533
C104,SRR1239704,SRR1239704,O. sativa,IndI,Indica,China,533
C102,SRR1239702,SRR1239702,O. sativa,Ind_Int,Indica,China,533
C100,SRR1239700,SRR1239700,O. sativa,Ind_Int,Indica,China,533
C099,SRR1239699,SRR1239699,O. sativa,Ind_Int,Indica,China,533
C098,SRR1239698,SRR1239698,O. sativa,Ind_Int,Indica,China,533
C097,SRR1239697,SRR1239697,O. sativa,Ind_Int,Indica,China,533
C096,SRR1239696,SRR1239696,O. sativa,Ind_Int,Indica,China,533
C095,SRR1239695,SRR1239695,O. sativa,IndI,Indica,China,533
C094,SRR1239694,SRR1239694,O. sativa,Ind_Int,Indica,China,533
C092,SRR1239692,SRR1239692,O. sativa,IndI,Indica,China,533
C091,SRR1239691,SRR1239691,O. sativa,IndI,Indica,China,533
C090,SRR1239690,SRR1239690,O. sativa,IndII,Indica,China,533
C088,SRR1239688,SRR1239688,O. sativa,IndI,Indica,China,533
C081,SRR1239681,SRR1239681,O. sativa,IndI,Indica,China,533
C080,SRR1239680,SRR1239680,O. sativa,IndI,Indica,China,533
C078,SRR1239678,SRR1239678,O. sativa,IndI,Indica,China,533
C077,SRR1239677,SRR1239677,O. sativa,IndI,Indica,China,533
C076,SRR1239676,SRR1239676,O. sativa,IndI,Indica,China,533
C073,SRR1239673,SRR1239673,O. sativa,IndI,Indica,China,533
C072,SRR1239672,SRR1239672,O. sativa,IndI,Indica,China,533
C069,SRR1239669,SRR1239669,O. sativa,IndII,Indica,China,533
C068,SRR1239668,SRR1239668,O. sativa,IndII,Indica,China,533
C066,SRR1239666,SRR1239666,O. sativa,IndI,Indica,China,533
C065,SRR1239665,SRR1239665,O. sativa,Ind_Int,Indica,China,533
C062,SRR1239662,SRR1239662,O. sativa,IndI,Indica,China,533
C061,SRR1239661,SRR1239661,O. sativa,IndII,Indica,China,533
C060,SRR1239660,SRR1239660,O. sativa,IndI,Indica,China,533
C059,SRR1239659,SRR1239659,O. sativa,IndI,Indica,China,533
C058,SRR1239658,SRR1239658,O. sativa,IndI,Indica,China,533
C055,SRR1239655,SRR1239655,O. sativa,IndI,Indica,China,533
C053,SRR1239653,SRR1239653,O. sativa,Ind_Int,Indica,China,533
C050,SRR1239650,SRR1239650,O. sativa,IndII,Indica,China,533
C049,SRR1239649,SRR1239649,O. sativa,IndII,Indica,China,533
C047,SRR1239647,SRR1239647,O. sativa,IndI,Indica,China,533
C046,SRR1239646,SRR1239646,O. sativa,Ind_Int,Indica,China,533
C045,SRR1239645,SRR1239645,O. sativa,IndII,Indica,China,533
C044,SRR1239644,SRR1239644,O. sativa,IndII,Indica,China,533
C043,SRR1239643,SRR1239643,O. sativa,Ind_Int,Indica,China,533
C042,SRR1239642,SRR1239642,O. sativa,Ind_Int,Indica,China,533
C041,SRR1239641,SRR1239641,O. sativa,IndI,Indica,China,533
C040,SRR1239640,SRR1239640,O. sativa,IndI,Indica,China,533
C039,SRR1239639,SRR1239639,O. sativa,IndI,Indica,China,533
C038,SRR1239638,SRR1239638,O. sativa,Ind_Int,Indica,China,533
C037,SRR1239637,SRR1239637,O. sativa,IndI,Indica,China,533
C036,SRR1239636,SRR1239636,O. sativa,IndI,Indica,China,533
C033,SRR1239633,SRR1239633,O. sativa,IndI,Indica,China,533
C031,SRR1239631,SRR1239631,O. sativa,Ind_Int,Indica,China,533
C030,SRR1239630,SRR1239630,O. sativa,Ind_Int,Indica,China,533
C027,SRR1239627,SRR1239627,O. sativa,Ind_Int,Indica,China,533
C025,SRR1239625,SRR1239625,O. sativa,IndII,Indica,China,533
C024,SRR1239624,SRR1239624,O. sativa,IndI,Indica,China,533
C022,SRR1239622,SRR1239622,O. sativa,IndI,Indica,China,533
C021,SRR1239621,SRR1239621,O. sativa,IndI,Indica,China,533
C020,SRR1239620,SRR1239620,O. sativa,IndI,Indica,China,533
C019,SRR1239619,SRR1239619,O. sativa,IndI,Indica,China,533
C007,SRR1239607,SRR1239607,O. sativa,Ind_Int,Indica,China,533
C006,SRR1239606,SRR1239606,O. sativa,Ind_Int,Indica,China,533
IRIS_313-9882,IRIS_313-9882,ERS467795,O. sativa,Indica,Indica,China,IRRI
IRIS_313-9730,IRIS_313-9730,ERS468111,O. sativa,Indica,Indica,China,IRRI
IRIS_313-9727,IRIS_313-9727,ERS468110,O. sativa,Indica,Indica,China,IRRI
IRIS_313-9723,IRIS_313-9723,ERS468109,O. sativa,Indica,Indica,China,IRRI
IRIS_313-9708,IRIS_313-9708,ERS468107,O. sativa,Indica,Indica,China,IRRI
IRIS_313-9706,IRIS_313-9706,ERS468106,O. sativa,Indica,Indica,China,IRRI
IRIS_313-9705,IRIS_313-9705,ERS468105,O. sativa,Indica,Indica,China,IRRI
IRIS_313-9570,IRIS_313-9570,ERS468087,O. sativa,Indica,Indica,China,IRRI
IRIS_313-9555,IRIS_313-9555,ERS467792,O. sativa,Indica,Indica,China,IRRI
IRIS_313-9482,IRIS_313-9482,ERS468074,O. sativa,Indica,Indica,China,IRRI
IRIS_313-9469,IRIS_313-9469,ERS468072,O. sativa,Indica,Indica,China,IRRI
IRIS_313-9372,IRIS_313-9372,ERS468063,O. sativa,Indica,Indica,China,IRRI
IRIS_313-9324,IRIS_313-9324,ERS468058,O. sativa,Indica,Indica,China,IRRI
IRIS_313-9253,IRIS_313-9253,ERS468044,O. sativa,Indica,Indica,China,IRRI
IRIS_313-9204,IRIS_313-9204,ERS468037,O. sativa,Indica,Indica,China,IRRI
IRIS_313-9184,IRIS_313-9184,ERS468033,O. sativa,Indica,Indica,China,IRRI
IRIS_313-9111,IRIS_313-9111,ERS467839,O. sativa,Indica,Indica,China,IRRI
IRIS_313-9065,IRIS_313-9065,ERS468016,O. sativa,Indica,Indica,China,IRRI
IRIS_313-9017,IRIS_313-9017,ERS468011,O. sativa,Indica,Indica,China,IRRI
IRIS_313-8940,IRIS_313-8940,ERS467996,O. sativa,Indica,Indica,China,IRRI
IRIS_313-8914,IRIS_313-8914,ERS467988,O. sativa,Indica,Indica,China,IRRI
IRIS_313-8889,IRIS_313-8889,ERS467984,O. sativa,Indica,Indica,China,IRRI
IRIS_313-8880,IRIS_313-8880,ERS467983,O. sativa,Indica,Indica,China,IRRI
IRIS_313-8743,IRIS_313-8743,ERS467838,O. sativa,Indica,Indica,China,IRRI
IRIS_313-8645,IRIS_313-8645,ERS467960,O. sativa,Indica,Indica,China,IRRI
IRIS_313-8454,IRIS_313-8454,ERS467944,O. sativa,Indica,Indica,China,IRRI
IRIS_313-8433,IRIS_313-8433,ERS467939,O. sativa,Indica,Indica,China,IRRI
IRIS_313-8412,IRIS_313-8412,ERS467938,O. sativa,Indica,Indica,China,IRRI
IRIS_313-8405,IRIS_313-8405,ERS467836,O. sativa,Indica,Indica,China,IRRI
IRIS_313-8162,IRIS_313-8162,ERS468674,O. sativa,Indica,Indica,China,IRRI
IRIS_313-15897,IRIS_313-15897,ERS467754,O. sativa,Indica,Indica,China,IRRI
IRIS_313-12275,IRIS_313-12275,ERS469293,O. sativa,Indica,Indica,China,IRRI
IRIS_313-12273,IRIS_313-12273,ERS469292,O. sativa,Indica,Indica,China,IRRI
IRIS_313-12237,IRIS_313-12237,ERS469273,O. sativa,Indica,Indica,China,IRRI
IRIS_313-12236,IRIS_313-12236,ERS469272,O. sativa,Indica,Indica,China,IRRI
IRIS_313-12234,IRIS_313-12234,ERS469271,O. sativa,Indica,Indica,China,IRRI
IRIS_313-12232,IRIS_313-12232,ERS469270,O. sativa,Indica,Indica,China,IRRI
IRIS_313-12057,IRIS_313-12057,ERS469189,O. sativa,Indica,Indica,China,IRRI
IRIS_313-12033,IRIS_313-12033,ERS469166,O. sativa,Indica,Indica,China,IRRI
IRIS_313-12012,IRIS_313-12012,ERS469150,O. sativa,Indica,Indica,China,IRRI
IRIS_313-12011,IRIS_313-12011,ERS469149,O. sativa,Indica,Indica,China,IRRI
IRIS_313-12010,IRIS_313-12010,ERS469148,O. sativa,Indica,Indica,China,IRRI
IRIS_313-12009,IRIS_313-12009,ERS469147,O. sativa,Indica,Indica,China,IRRI
IRIS_313-12007,IRIS_313-12007,ERS469145,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11990,IRIS_313-11990,ERS469128,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11986,IRIS_313-11986,ERS469191,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11985,IRIS_313-11985,ERS469181,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11980,IRIS_313-11980,ERS469136,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11968,IRIS_313-11968,ERS469114,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11967,IRIS_313-11967,ERS469113,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11966,IRIS_313-11966,ERS469112,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11965,IRIS_313-11965,ERS469111,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11955,IRIS_313-11955,ERS469100,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11954,IRIS_313-11954,ERS469099,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11953,IRIS_313-11953,ERS469098,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11952,IRIS_313-11952,ERS469097,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11951,IRIS_313-11951,ERS469096,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11950,IRIS_313-11950,ERS469095,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11949,IRIS_313-11949,ERS469094,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11948,IRIS_313-11948,ERS469093,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11947,IRIS_313-11947,ERS469092,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11911,IRIS_313-11911,ERS469054,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11910,IRIS_313-11910,ERS469053,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11909,IRIS_313-11909,ERS469052,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11885,IRIS_313-11885,ERS469035,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11884,IRIS_313-11884,ERS469034,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11882,IRIS_313-11882,ERS469033,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11881,IRIS_313-11881,ERS469032,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11878,IRIS_313-11878,ERS469030,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11877,IRIS_313-11877,ERS469029,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11876,IRIS_313-11876,ERS469028,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11872,IRIS_313-11872,ERS469026,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11871,IRIS_313-11871,ERS469025,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11870,IRIS_313-11870,ERS469023,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11869,IRIS_313-11869,ERS469022,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11868,IRIS_313-11868,ERS469021,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11867,IRIS_313-11867,ERS469020,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11866,IRIS_313-11866,ERS469019,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11865,IRIS_313-11865,ERS469018,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11863,IRIS_313-11863,ERS469017,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11862,IRIS_313-11862,ERS469016,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11861,IRIS_313-11861,ERS469015,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11860,IRIS_313-11860,ERS469013,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11859,IRIS_313-11859,ERS469012,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11858,IRIS_313-11858,ERS469011,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11857,IRIS_313-11857,ERS469010,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11856,IRIS_313-11856,ERS469009,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11855,IRIS_313-11855,ERS469008,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11854,IRIS_313-11854,ERS469007,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11853,IRIS_313-11853,ERS469006,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11852,IRIS_313-11852,ERS469005,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11806,IRIS_313-11806,ERS468955,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11805,IRIS_313-11805,ERS468954,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11804,IRIS_313-11804,ERS468953,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11803,IRIS_313-11803,ERS468952,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11801,IRIS_313-11801,ERS468950,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11799,IRIS_313-11799,ERS469024,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11798,IRIS_313-11798,ERS469014,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11797,IRIS_313-11797,ERS469003,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11795,IRIS_313-11795,ERS468982,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11752,IRIS_313-11752,ERS468915,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11751,IRIS_313-11751,ERS468914,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11750,IRIS_313-11750,ERS468913,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11748,IRIS_313-11748,ERS468912,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11746,IRIS_313-11746,ERS468910,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11745,IRIS_313-11745,ERS468909,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11744,IRIS_313-11744,ERS468908,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11734,IRIS_313-11734,ERS468897,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11733,IRIS_313-11733,ERS468896,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11732,IRIS_313-11732,ERS468895,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11731,IRIS_313-11731,ERS468894,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11730,IRIS_313-11730,ERS468893,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11729,IRIS_313-11729,ERS468892,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11728,IRIS_313-11728,ERS468891,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11727,IRIS_313-11727,ERS468890,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11726,IRIS_313-11726,ERS468889,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11698,IRIS_313-11698,ERS468871,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11694,IRIS_313-11694,ERS468869,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11693,IRIS_313-11693,ERS468868,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11692,IRIS_313-11692,ERS468867,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11669,IRIS_313-11669,ERS468846,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11668,IRIS_313-11668,ERS468845,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11667,IRIS_313-11667,ERS468844,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11666,IRIS_313-11666,ERS468843,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11665,IRIS_313-11665,ERS468842,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11664,IRIS_313-11664,ERS468840,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11655,IRIS_313-11655,ERS468832,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11654,IRIS_313-11654,ERS468830,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11623,IRIS_313-11623,ERS468801,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11586,IRIS_313-11586,ERS468778,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11584,IRIS_313-11584,ERS468776,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11579,IRIS_313-11579,ERS468773,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11578,IRIS_313-11578,ERS468772,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11576,IRIS_313-11576,ERS468770,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11575,IRIS_313-11575,ERS468769,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11572,IRIS_313-11572,ERS468766,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11571,IRIS_313-11571,ERS468765,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11522,IRIS_313-11522,ERS468723,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11422,IRIS_313-11422,ERS470213,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11237,IRIS_313-11237,ERS470030,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11158,IRIS_313-11158,ERS469959,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11157,IRIS_313-11157,ERS469958,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11039,IRIS_313-11039,ERS469838,O. sativa,Indica,Indica,China,IRRI
IRIS_313-11038,IRIS_313-11038,ERS469837,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10932,IRIS_313-10932,ERS469731,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10614,IRIS_313-10614,ERS469460,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10561,IRIS_313-10561,ERS469419,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10560,IRIS_313-10560,ERS469418,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10515,IRIS_313-10515,ERS469389,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10504,IRIS_313-10504,ERS469381,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10503,IRIS_313-10503,ERS469380,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10502,IRIS_313-10502,ERS469379,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10497,IRIS_313-10497,ERS469378,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10477,IRIS_313-10477,ERS469372,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10458,IRIS_313-10458,ERS469367,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10452,IRIS_313-10452,ERS469364,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10450,IRIS_313-10450,ERS469363,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10449,IRIS_313-10449,ERS469362,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10239,IRIS_313-10239,ERS468182,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10226,IRIS_313-10226,ERS468177,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10224,IRIS_313-10224,ERS467882,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10221,IRIS_313-10221,ERS468176,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10211,IRIS_313-10211,ERS468175,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10196,IRIS_313-10196,ERS468174,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10191,IRIS_313-10191,ERS468173,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10189,IRIS_313-10189,ERS468171,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10179,IRIS_313-10179,ERS468170,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10178,IRIS_313-10178,ERS468169,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10177,IRIS_313-10177,ERS468168,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10171,IRIS_313-10171,ERS468167,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10170,IRIS_313-10170,ERS468166,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10168,IRIS_313-10168,ERS468165,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10154,IRIS_313-10154,ERS468162,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10129,IRIS_313-10129,ERS468157,O. sativa,Indica,Indica,China,IRRI
IRIS_313-10001,IRIS_313-10001,ERS468140,O. sativa,Indica,Indica,China,IRRI
IRGC51250,IRGC51250,"SRR063627,",O. sativa,IND,Indica,China,50
HP994,ERR037208,ERR037208,O. sativa,Indica,Indica,China,620
HP993,ERR037207,ERR037207,O. sativa,Indica,Indica,China,620
HP991,ERR037205,ERR037205,O. sativa,Indica,Indica,China,620
HP174,ERR037202,ERR037202,O. sativa,Indica,Indica,China,620
HP167,ERR037195,ERR037195,O. sativa,Indica,Indica,China,620
HP164,ERR037192,ERR037192,O. sativa,Indica,Indica,China,620
HP149,ERR037177,ERR037177,O. sativa,Indica,Indica,China,620
HP144,ERR037172,ERR037172,O. sativa,Indica,Indica,China,620
HP143,ERR037171,ERR037171,O. sativa,Indica,Indica,China,620
HP121,ERR037150,ERR037150,O. sativa,Indica,Indica,China,620
HP120,ERR037149,ERR037149,O. sativa,Indica,Indica,China,620
HP119,ERR037148,ERR037148,O. sativa,Indica,Indica,China,620
HP239,ERR009947,ERR009947,O. sativa,Indica,Indica,China,620
HP307,ERR009946,ERR009946,O. sativa,Indica,Indica,China,620
HP301,ERR009945,ERR009945,O. sativa,Indica,Indica,China,620
HP350,ERR009944,ERR009944,O. sativa,Indica,Indica,China,620
HP480,ERR009943,ERR009943,O. sativa,Indica,Indica,China,620
HP356,ERR009942,ERR009942,O. sativa,Indica,Indica,China,620
HP192,ERR009941,ERR009941,O. sativa,Indica,Indica,China,620
HP460,ERR009940,ERR009940,O. sativa,Indica,Indica,China,620
HP226,ERR009939,ERR009939,O. sativa,Indica,Indica,China,620
HP544,ERR009938,ERR009938,O. sativa,Indica,Indica,China,620
HP491,ERR009936,ERR009936,O. sativa,Indica,Indica,China,620
HP265,ERR009934,ERR009934,O. sativa,Indica,Indica,China,620
HP570,ERR009933,ERR009933,O. sativa,Indica,Indica,China,620
HP496,ERR009932,ERR009932,O. sativa,Indica,Indica,China,620
HP232,ERR009929,ERR009929,O. sativa,Indica,Indica,China,620
HP590,ERR009928,ERR009928,O. sativa,Indica,Indica,China,620
HP526,ERR009927,ERR009927,O. sativa,Indica,Indica,China,620
HP228,ERR009926,ERR009926,O. sativa,Indica,Indica,China,620
HP183,ERR009925,ERR009925,O. sativa,Indica,Indica,China,620
HP484,ERR009924,ERR009924,O. sativa,Indica,Indica,China,620
HP366,ERR009923,ERR009923,O. sativa,Indica,Indica,China,620
HP545,ERR009922,ERR009922,O. sativa,Indica,Indica,China,620
HP244,ERR009921,ERR009921,O. sativa,Indica,Indica,China,620
HP247,ERR009920,ERR009920,O. sativa,Indica,Indica,China,620
HP566,ERR009919,ERR009919,O. sativa,Indica,Indica,China,620
HP513,ERR009918,ERR009918,O. sativa,Indica,Indica,China,620
HP604,ERR009915,ERR009915,O. sativa,Indica,Indica,China,620
HP417,ERR009914,ERR009914,O. sativa,Indica,Indica,China,620
HP354,ERR009913,ERR009913,O. sativa,Indica,Indica,China,620
HP572,ERR009912,ERR009912,O. sativa,Indica,Indica,China,620
HP303,ERR009911,ERR009911,O. sativa,Indica,Indica,China,620
HP231,ERR009910,ERR009910,O. sativa,Indica,Indica,China,620
HP264,ERR009909,ERR009909,O. sativa,Indica,Indica,China,620
HP414,ERR009907,ERR009907,O. sativa,Indica,Indica,China,620
HP339,ERR009906,ERR009906,O. sativa,Indica,Indica,China,620
HP349,ERR009905,ERR009905,O. sativa,Indica,Indica,China,620
HP276,ERR009904,ERR009904,O. sativa,Indica,Indica,China,620
HP200,ERR009903,ERR009903,O. sativa,Indica,Indica,China,620
HP528,ERR009902,ERR009902,O. sativa,Indica,Indica,China,620
HP450,ERR009900,ERR009900,O. sativa,Indica,Indica,China,620
HP212,ERR009899,ERR009899,O. sativa,Indica,Indica,China,620
HP551,ERR009898,ERR009898,O. sativa,Indica,Indica,China,620
HP547,ERR009895,ERR009895,O. sativa,Indica,Indica,China,620
HP352,ERR009894,ERR009894,O. sativa,Indica,Indica,China,620
HP609,ERR009893,ERR009893,O. sativa,Indica,Indica,China,620
HP392,ERR009892,ERR009892,O. sativa,Indica,Indica,China,620
HP335,ERR009890,ERR009890,O. sativa,Indica,Indica,China,620
HP549,ERR009888,ERR009888,O. sativa,Indica,Indica,China,620
HP289,ERR009887,ERR009887,O. sativa,Indica,Indica,China,620
HP539,ERR009886,ERR009886,O. sativa,Indica,Indica,China,620
HP394,ERR009885,ERR009885,O. sativa,Indica,Indica,China,620
HP492,ERR009884,ERR009884,O. sativa,Indica,Indica,China,620
HP318,ERR009880,ERR009880,O. sativa,Indica,Indica,China,620
HP213,ERR009879,ERR009879,O. sativa,Indica,Indica,China,620
HP324,ERR009877,ERR009877,O. sativa,Indica,Indica,China,620
HP593,ERR009876,ERR009876,O. sativa,Indica,Indica,China,620
HP221,ERR009874,ERR009874,O. sativa,Indica,Indica,China,620
HP243,ERR009873,ERR009873,O. sativa,Indica,Indica,China,620
HP527,ERR009872,ERR009872,O. sativa,Indica,Indica,China,620
HP323,ERR009871,ERR009871,O. sativa,Indica,Indica,China,620
HP561,ERR009869,ERR009869,O. sativa,Indica,Indica,China,620
HP224,ERR009866,ERR009866,O. sativa,Indica,Indica,China,620
HP190,ERR009865,ERR009865,O. sativa,Indica,Indica,China,620
HP493,ERR009864,ERR009864,O. sativa,Indica,Indica,China,620
HP218,ERR009863,ERR009863,O. sativa,Indica,Indica,China,620
HP553,ERR009859,ERR009859,O. sativa,Indica,Indica,China,620
HP261,ERR009857,ERR009857,O. sativa,Indica,Indica,China,620
HP368,ERR009856,ERR009856,O. sativa,Indica,Indica,China,620
HP320,ERR009855,ERR009855,O. sativa,Indica,Indica,China,620
HP412,ERR009854,ERR009854,O. sativa,Indica,Indica,China,620
HP229,ERR009853,ERR009853,O. sativa,Indica,Indica,China,620
